Time,Voltage
3.393393393,11.97029748
3.399399399,11.96990431
3.405405405,11.96951366
3.411411411,11.96912556
3.417417417,11.96874004
3.423423423,11.9683571
3.429429429,11.96797677
3.435435435,11.96759907
3.441441441,11.96722401
3.447447447,11.96685162
3.453453453,11.96648191
3.459459459,11.9661149
3.465465465,11.9657506
3.471471471,11.96538902
3.477477477,11.96503018
3.483483483,11.96467409
3.489489489,11.96432076
3.495495495,11.96397021
3.501501502,11.96362244
3.507507508,11.96327747
3.513513514,11.96293529
3.51951952,11.96259592
3.525525526,11.96225937
3.531531532,11.96192563
3.537537538,11.96159472
3.543543544,11.96126664
3.54954955,11.96094138
3.555555556,11.96061896
3.561561562,11.96029937
3.567567568,11.95998261
3.573573574,11.95966868
3.57957958,11.95935758
3.585585586,11.9590493
3.591591592,11.95874384
3.597597598,11.9584412
3.603603604,11.95814137
3.60960961,11.95784433
3.615615616,11.95755008
3.621621622,11.95725862
3.627627628,11.95696993
3.633633634,11.95668399
3.63963964,11.95640081
3.645645646,11.95612035
3.651651652,11.95584261
3.657657658,11.95556756
3.663663664,11.9552952
3.66966967,11.9550255
3.675675676,11.95475845
3.681681682,11.95449401
3.687687688,11.95423218
3.693693694,11.95397292
3.6996997,11.95371621
3.705705706,11.95346202
3.711711712,11.95321033
3.717717718,11.95296111
3.723723724,11.95271433
3.72972973,11.95246995
3.735735736,11.95222795
3.741741742,11.95198829
3.747747748,11.95175094
3.753753754,11.95151585
3.75975976,11.951283
3.765765766,11.95105234
3.771771772,11.95082383
3.777777778,11.95059743
3.783783784,11.95037309
3.78978979,11.95015078
3.795795796,11.94993045
3.801801802,11.94971205
3.807807808,11.94949552
3.813813814,11.94928083
3.81981982,11.94906791
3.825825826,11.94885672
3.831831832,11.9486472
3.837837838,11.94843929
3.843843844,11.94823295
3.84984985,11.9480281
3.855855856,11.94782468
3.861861862,11.94762265
3.867867868,11.94742192
3.873873874,11.94722244
3.87987988,11.94702414
3.885885886,11.94682696
3.891891892,11.94663081
3.897897898,11.94643564
3.903903904,11.94624137
3.90990991,11.94604791
3.915915916,11.94585521
3.921921922,11.94566318
3.927927928,11.94547173
3.933933934,11.94528079
3.93993994,11.94509028
3.945945946,11.94490012
3.951951952,11.94471021
3.957957958,11.94452046
3.963963964,11.9443308
3.96996997,11.94414112
3.975975976,11.94395134
3.981981982,11.94376135
3.987987988,11.94357108
3.993993994,11.9433804
4,11.94318924
4.006006006,11.94299747
4.012012012,11.94280501
4.018018018,11.94261175
4.024024024,11.94241757
4.03003003,11.94222237
4.036036036,11.94202605
4.042042042,11.94182847
4.048048048,11.94162955
4.054054054,11.94142914
4.06006006,11.94122715
4.066066066,11.94102345
4.072072072,11.94081791
4.078078078,11.94061041
4.084084084,11.94040084
4.09009009,11.94018905
4.096096096,11.93997492
4.102102102,11.93975832
4.108108108,11.93953912
4.114114114,11.93931718
4.12012012,11.93909236
4.126126126,11.93886452
4.132132132,11.93863353
4.138138138,11.93839924
4.144144144,11.9381615
4.15015015,11.93792017
4.156156156,11.93767509
4.162162162,11.93742612
4.168168168,11.9371731
4.174174174,11.93691588
4.18018018,11.9366543
4.186186186,11.9363882
4.192192192,11.93611741
4.198198198,11.93584178
4.204204204,11.93556114
4.21021021,11.93527531
4.216216216,11.93498414
4.222222222,11.93468744
4.228228228,11.93438504
4.234234234,11.93407677
4.24024024,11.93376244
4.246246246,11.93344188
4.252252252,11.9331149
4.258258258,11.93278131
4.264264264,11.93244094
4.27027027,11.93209358
4.276276276,11.93173904
4.282282282,11.93137714
4.288288288,11.93100767
4.294294294,11.93063043
4.3003003,11.93024523
4.306306306,11.92985185
4.312312312,11.9294501
4.318318318,11.92903976
4.324324324,11.92862063
4.33033033,11.92819248
4.336336336,11.92775511
4.342342342,11.9273083
4.348348348,11.92685183
4.354354354,11.92638547
4.36036036,11.92590899
4.366366366,11.92542218
4.372372372,11.9249248
4.378378378,11.92441662
4.384384384,11.9238974
4.39039039,11.92336691
4.396396396,11.92282491
4.402402402,11.92227116
4.408408408,11.9217054
4.414414414,11.9211274
4.42042042,11.9205369
4.426426426,11.91993365
4.432432432,11.9193174
4.438438438,11.91868789
4.444444444,11.91804486
4.45045045,11.91738804
4.456456456,11.91671718
4.462462462,11.916032
4.468468468,11.91533224
4.474474474,11.91461762
4.48048048,11.91388786
4.486486486,11.91314269
4.492492492,11.91238183
4.498498498,11.911605
4.504504505,11.9108119
4.510510511,11.91000226
4.516516517,11.90917577
4.522522523,11.90833215
4.528528529,11.90747109
4.534534535,11.9065923
4.540540541,11.90569548
4.546546547,11.90478032
4.552552553,11.90384652
4.558558559,11.90289375
4.564564565,11.90192172
4.570570571,11.9009301
4.576576577,11.89991858
4.582582583,11.89888683
4.588588589,11.89783453
4.594594595,11.89676136
4.600600601,11.89566697
4.606606607,11.89455105
4.612612613,11.89341325
4.618618619,11.89225324
4.624624625,11.89107067
4.630630631,11.8898652
4.636636637,11.88863648
4.642642643,11.88738417
4.648648649,11.8861079
4.654654655,11.88480733
4.660660661,11.8834821
4.666666667,11.88213184
4.672672673,11.88075618
4.678678679,11.87935477
4.684684685,11.87792722
4.690690691,11.87647318
4.696696697,11.87499225
4.702702703,11.87348406
4.708708709,11.87194823
4.714714715,11.87038437
4.720720721,11.86879209
4.726726727,11.867171
4.732732733,11.8655207
4.738738739,11.86384081
4.744744745,11.86213091
4.750750751,11.8603906
4.756756757,11.85861948
4.762762763,11.85681713
4.768768769,11.85498314
4.774774775,11.85311709
4.780780781,11.85121857
4.786786787,11.84928715
4.792792793,11.84732241
4.798798799,11.84532391
4.804804805,11.84329122
4.810810811,11.84122391
4.816816817,11.83912153
4.822822823,11.83698366
4.828828829,11.83480983
4.834834835,11.8325996
4.840840841,11.83035252
4.846846847,11.82806814
4.852852853,11.82574599
4.858858859,11.82338562
4.864864865,11.82098655
4.870870871,11.81854833
4.876876877,11.81607047
4.882882883,11.81355251
4.888888889,11.81099396
4.894894895,11.80839434
4.900900901,11.80575317
4.906906907,11.80306996
4.912912913,11.80034422
4.918918919,11.79757545
4.924924925,11.79476315
4.930930931,11.79190682
4.936936937,11.78900596
4.942942943,11.78606006
4.948948949,11.7830686
4.954954955,11.78003106
4.960960961,11.77694694
4.966966967,11.7738157
4.972972973,11.77063682
4.978978979,11.76740976
4.984984985,11.76413401
4.990990991,11.76080901
4.996996997,11.75743423
5.003003003,11.75400913
5.009009009,11.75053315
5.015015015,11.74700574
5.021021021,11.74342636
5.027027027,11.73979444
5.033033033,11.73610942
5.039039039,11.73237074
5.045045045,11.72857782
5.051051051,11.72473009
5.057057057,11.72082698
5.063063063,11.7168679
5.069069069,11.71285228
5.075075075,11.70877952
5.081081081,11.70464904
5.087087087,11.70046023
5.093093093,11.69621251
5.099099099,11.69190526
5.105105105,11.68753789
5.111111111,11.68310977
5.117117117,11.67862031
5.123123123,11.67406888
5.129129129,11.66945486
5.135135135,11.66477762
5.141141141,11.66003654
5.147147147,11.65523099
5.153153153,11.65036032
5.159159159,11.6454239
5.165165165,11.64042109
5.171171171,11.63535123
5.177177177,11.63021368
5.183183183,11.62500778
5.189189189,11.61973287
5.195195195,11.61438828
5.201201201,11.60897336
5.207207207,11.60348742
5.213213213,11.5979298
5.219219219,11.59229981
5.225225225,11.58659677
5.231231231,11.58082
5.237237237,11.5749688
5.243243243,11.56904249
5.249249249,11.56304035
5.255255255,11.55696169
5.261261261,11.5508058
5.267267267,11.54457198
5.273273273,11.5382595
5.279279279,11.53186764
5.285285285,11.52539569
5.291291291,11.51884292
5.297297297,11.51220859
5.303303303,11.50549198
5.309309309,11.49869233
5.315315315,11.49180891
5.321321321,11.48484098
5.327327327,11.47778777
5.333333333,11.47064854
5.339339339,11.46342252
5.345345345,11.45610895
5.351351351,11.44870706
5.357357357,11.44121609
5.363363363,11.43363524
5.369369369,11.42596375
5.375375375,11.41820082
5.381381381,11.41034567
5.387387387,11.40239751
5.393393393,11.39435553
5.399399399,11.38621894
5.405405405,11.37798692
5.411411411,11.36965867
5.417417417,11.36123338
5.423423423,11.35271022
5.429429429,11.34408838
5.435435435,11.33536701
5.441441441,11.3265453
5.447447447,11.3176224
5.453453453,11.30859748
5.459459459,11.29946969
5.465465465,11.29023817
5.471471471,11.28090208
5.477477477,11.27146056
5.483483483,11.26191275
5.489489489,11.25225777
5.495495495,11.24249476
5.501501502,11.23262284
5.507507508,11.22264114
5.513513514,11.21254875
5.51951952,11.20234481
5.525525526,11.1920284
5.531531532,11.18159865
5.537537538,11.17105463
5.543543544,11.16039545
5.54954955,11.14962019
5.555555556,11.13872793
5.561561562,11.12771777
5.567567568,11.11658876
5.573573574,11.10533998
5.57957958,11.0939705
5.585585586,11.08247938
5.591591592,11.07086567
5.597597598,11.05912842
5.603603604,11.04726669
5.60960961,11.03527951
5.615615616,11.02316592
5.621621622,11.01092495
5.627627628,10.99855564
5.633633634,10.98605701
5.63963964,10.97342807
5.645645646,10.96066785
5.651651652,10.94777534
5.657657658,10.93474956
5.663663664,10.92158951
5.66966967,10.90829417
5.675675676,10.89486255
5.681681682,10.88129363
5.687687688,10.86758639
5.693693694,10.8537398
5.6996997,10.83975284
5.705705706,10.82562447
5.711711712,10.81135366
5.717717718,10.79693937
5.723723724,10.78238054
5.72972973,10.76767612
5.735735736,10.75282507
5.741741742,10.7378263
5.747747748,10.72267876
5.753753754,10.70738138
5.75975976,10.69193308
5.765765766,10.67633277
5.771771772,10.66057938
5.777777778,10.6446718
5.783783784,10.62860895
5.78978979,10.61238971
5.795795796,10.59601299
5.801801802,10.57947768
5.807807808,10.56278265
5.813813814,10.54592679
5.81981982,10.52890896
5.825825826,10.51172804
5.831831832,10.4943829
5.837837838,10.47687238
5.843843844,10.45919535
5.84984985,10.44135065
5.855855856,10.42333712
5.861861862,10.40515361
5.867867868,10.38679894
5.873873874,10.36827195
5.87987988,10.34957146
5.885885886,10.33069628
5.891891892,10.31164523
5.897897898,10.29241712
5.903903904,10.27301075
5.90990991,10.25342491
5.915915916,10.2336584
5.921921922,10.21371
5.927927928,10.1935785
5.933933934,10.17326268
5.93993994,10.1527613
5.945945946,10.13207313
5.951951952,10.11119693
5.957957958,10.09013146
5.963963964,10.06887546
5.96996997,10.04742769
5.975975976,10.02578688
5.981981982,10.00395177
5.987987988,9.981921079
5.993993994,9.959693541
6,9.937267871
